movieId,tagId,relevance
3,914,0.1055
3,915,0.39425
3,916,0.00975
3,917,0.01975
3,918,0.0255
3,919,0.5005
3,920,0.28375
3,921,0.12725
3,922,0.088
3,923,0.029
3,924,0.0145
3,925,0.01525
3,926,0.28775
3,927,0.03025
3,928,0.0395
3,929,0.04825
3,930,0.02775
3,931,0.2025
3,932,0.0805
3,933,0.22875
3,934,0.04825
3,935,0.0045
3,936,0.168
3,937,0.1605
3,938,0.01175
3,939,0.00975
3,940,0.00925
3,941,0.15725
3,942,0.0225
3,943,0.04975
3,944,0.0365
3,945,0.04275
3,946,0.0265
3,947,0.0115
3,948,0.018
3,949,0.022
3,950,0.113
3,951,0.19
3,952,0.0325
3,953,0.034
3,954,0.01175
3,955,0.04975
3,956,0.124
3,957,0.01125
3,958,0.03125
3,959,0.066
3,960,0.04475
3,961,0.0845
3,962,0.0165
3,963,0.0955
3,964,0.0105
3,965,0.01025
3,966,0.039
3,967,0.2315
3,968,0.07275
3,969,0.015
3,970,0.00425
3,971,0.39975
3,972,0.28875
3,973,0.0645
3,974,0.0255
3,975,0.0125
3,976,0.00575
3,977,0.0825
3,978,0.03875
3,979,0.0755
3,980,0.0545
3,981,0.07175
3,982,0.1735
3,983,0.02975
3,984,0.06425
3,985,0.02225
3,986,0.06075
3,987,0.036
3,988,0.02775
3,989,0.03825
3,990,0.0835
3,991,0.07
3,992,0.422
3,993,0.0175
3,994,0.05025
3,995,0.1335
3,996,0.074
3,997,0.07625
3,998,0.18225
3,999,0.26675
3,1000,0.11525
3,1001,0.0745
3,1002,0.00275
3,1003,0.22775
3,1004,0.129
3,1005,0.022
3,1006,0.019
3,1007,0.0625
3,1008,0.21175
3,1009,0.00675
3,1010,0.0885
3,1011,0.10675
3,1012,0.11575
3,1013,0.12725
3,1014,0.16375
3,1015,0.0265
3,1016,0.02575
3,1017,0.11475
3,1018,0.03625
3,1019,0.00625
3,1020,0.1045
3,1021,0.043
3,1022,0.016
3,1023,0.10725
3,1024,0.12725
3,1025,0.09275
3,1026,0.1665
3,1027,0.0225
3,1028,0.02375
3,1029,0.09275
3,1030,0.01025
3,1031,0.06975
3,1032,0.08525
3,1033,0.04625
3,1034,0.10975
3,1035,0.21375
3,1036,0.01775
3,1037,0.08
3,1038,0.009
3,1039,0.0145
3,1040,0.24225
3,1041,0.0145
3,1042,0.07025
3,1043,0.1695
3,1044,0.1545
3,1045,0.062
3,1046,0.06925
3,1047,0.06175
3,1048,0.01825
3,1049,0.09525
3,1050,0.284
3,1051,0.20725
3,1052,0.03075
3,1053,0.14125
3,1054,0.2125
3,1055,0.016
3,1056,0.02525
3,1057,0.31225
3,1058,0.0635
3,1059,0.01175
3,1060,0.005
3,1061,0.02975
3,1062,0.3355
3,1063,0.04375
3,1064,0.21875
3,1065,0.1505
3,1066,0.064
3,1067,0.0165
3,1068,0.03175
3,1069,0.00625
3,1070,0.41825
3,1071,0.47525
3,1072,0.28975
3,1073,0.13675
3,1074,0.02575
3,1075,0.01725
3,1076,0.00875
3,1077,0.00625
3,1078,0.019
3,1079,0.00775
3,1080,0.0045
3,1081,0.04525
3,1082,0.08525
3,1083,0.06625
3,1084,0.12275
3,1085,0.104
3,1086,0.0515
3,1087,0.024
3,1088,0.03175
3,1089,0.10525
3,1090,0.114
3,1091,0.2125
3,1092,0.16575
3,1093,0.0355
3,1094,0.0245
3,1095,0.04925
3,1096,0.03825
3,1097,0.034
3,1098,0.07225
3,1099,0.01125
3,1100,0.03875
3,1101,0.13875
3,1102,0.416
3,1103,0.04175
3,1104,0.168
3,1105,0.06175
3,1106,0.0205
3,1107,0.04275
3,1108,0.15525
3,1109,0.1725
3,1110,0.04275
3,1111,0.0445
3,1112,0.02325
3,1113,0.03375
3,1114,0.1995
3,1115,0.02825
3,1116,0.37075
3,1117,0.02625
3,1118,0.07325
3,1119,0.0415
3,1120,0.02675
3,1121,0.02775
3,1122,0.03425
3,1123,0.1555
3,1124,0.03675
3,1125,0.017
3,1126,0.0195
3,1127,0.097
3,1128,0.0185
4,1,0.03725
4,2,0.0395
4,3,0.03675
4,4,0.031
4,5,0.06825
4,6,0.0405
4,7,0.02325
4,8,0.087
4,9,0.05125
4,10,0.03025
4,11,0.02125
4,12,0.03325
4,13,0.1175
4,14,0.01075
4,15,0.00275
4,16,0.02875
4,17,0.014
4,18,0.16875
4,19,0.1395
4,20,0.129
4,21,0.49875
4,22,0.4465
4,23,0.0905
4,24,0.01525
4,25,0.06175
4,26,0.06175
4,27,0.0885
4,28,0.55575
4,29,0.138
4,30,0.10575
4,31,0.0105
4,32,0.03925
4,33,0.0795
4,34,0.053
4,35,0.01725
4,36,0.0565
4,37,0.09025
4,38,0.01275
4,39,0.01125
4,40,0.0055
4,41,0.01
4,42,0.024
4,43,0.02525
4,44,0.02125
4,45,0.03225
4,46,0.0805
4,47,0.01925
4,48,0.03425
4,49,0.14475
4,50,0.05325
4,51,0.16575
4,52,0.095
4,53,0.02925
4,54,0.054
4,55,0.0555
4,56,0.05425
4,57,0.01275
4,58,0.0425
4,59,0.06975
4,60,0.01125
4,61,0.04675
4,62,0.13075
4,63,0.0155
4,64,0.049
4,65,0.0135
4,66,0.02575
4,67,0.0325
4,68,0.01725
4,69,0.0105
4,70,0.02675
4,71,0.00525
4,72,0.02525
4,73,0.047
4,74,0.00725
4,75,0.121
4,76,0.035
4,77,0.01225
4,78,0.03325
4,79,0.075
4,80,0.0275
4,81,0.05425
4,82,0.08025
4,83,0.044
4,84,0.02925
4,85,0.07575
4,86,0.12375
4,87,0.03225
4,88,0.01025
4,89,0.019
4,90,0.0575
4,91,0.02525
4,92,0.013
4,93,0.02
4,94,0.13
4,95,0.081
4,96,0.098
4,97,0.33425
4,98,0.0885
4,99,0.15325
4,100,0.27025
4,101,0.06275
4,102,0.02575
4,103,0.01125
4,104,0.00475
4,105,0.0395
4,106,0.00325
4,107,0.45675
4,108,0.028
4,109,0.0855
4,110,0.05375
4,111,0.0175
4,112,0.0315
4,113,0.26475
4,114,0.0105
4,115,0.11325
4,116,0.0205
4,117,0.00425
4,118,0.094
4,119,0.003
4,120,0.11525
4,121,0.32425
4,122,0.16525
4,123,0.0165
4,124,0.017
4,125,0.03325
4,126,0.02375
4,127,0.0355
4,128,0.54225
4,129,0.1315
4,130,0.014
4,131,0.00825
4,132,0.284
4,133,0.042
4,134,0.02725
4,135,0.04075
4,136,0.014
4,137,0.025
4,138,0.2085
4,139,0.04425
4,140,0.02575
4,141,0.1015
4,142,0.0165
4,143,0.0565
4,144,0.0895
4,145,0.0315
4,146,0.05575
4,147,0.00975
4,148,0.03325
4,149,0.0595
4,150,0.019
4,151,0.046
4,152,0.174
4,153,0.20975
4,154,0.25375
4,155,0.1275
4,156,0.058
4,157,0.02775
4,158,0.00975
4,159,0.01075
4,160,0.05425
4,161,0.00875
4,162,0.115
4,163,0.0075
4,164,0.0965
4,165,0.0205
4,166,0.01325
4,167,0.10075
4,168,0.07025
4,169,0.311
4,170,0.02875
4,171,0.05575
4,172,0.165
4,173,0.0705
4,174,0.0085
4,175,0.08175
4,176,0.08275
4,177,0.06625
4,178,0.017
4,179,0.4735
4,180,0.02075
4,181,0.0265
4,182,0.06925
4,183,0.098
4,184,0.0135
4,185,0.055
4,186,0.0505
4,187,0.006
4,188,0.4185
4,189,0.03725
4,190,0.03725
4,191,0.04575
4,192,0.1305
4,193,0.01775
4,194,0.065
4,195,0.26125
4,196,0.4845
4,197,0.03625
4,198,0.0665
4,199,0.011
4,200,0.02025
4,201,0.8665
4,202,0.0225
4,203,0.24075
4,204,0.06525
4,205,0.0065
4,206,0.03025
4,207,0.0075
4,208,0.01475
4,209,0.01025
4,210,0.00525
4,211,0.0215
4,212,0.13425
4,213,0.013
4,214,0.06575
4,215,0.109
4,216,0.24175
4,217,0.012
4,218,0.05375
4,219,0.0015
4,220,0.18825
4,221,0.0385
4,222,0.03075
4,223,0.035
4,224,0.03
4,225,0.00725
4,226,0.04275
4,227,0.01725
4,228,0.0095
4,229,0.055
4,230,0.13025
4,231,0.05725
4,232,0.02375
4,233,0.029
4,234,0.04825
4,235,0.099
4,236,0.06375
4,237,0.008
4,238,0.05875
4,239,0.025
4,240,0.13475
4,241,0.0435
4,242,0.1595
4,243,0.04075
4,244,0.1535
4,245,0.019
4,246,0.018
4,247,0.01675
4,248,0.01975
4,249,0.02725
4,250,0.021
4,251,0.0845
4,252,0.06775
4,253,0.02875
4,254,0.00675
4,255,0.0925
4,256,0.03325
4,257,0.05125
4,258,0.172
4,259,0.1125
4,260,0.1445
4,261,0.03775
4,262,0.03625
4,263,0.0175
4,264,0.085
4,265,0.0595
4,266,0.11475
4,267,0.02875
4,268,0.03975
4,269,0.13125
4,270,0.21075
4,271,0.07925
4,272,0.2575
4,273,0.0185
4,274,0.05475
4,275,0.14225
4,276,0.20475
4,277,0.37225
4,278,0.1985
4,279,0.11225
4,280,0.02
4,281,0.01175
4,282,0.038
4,283,0.0105
4,284,0.01525
4,285,0.03075
4,286,0.084
4,287,0.05925
4,288,0.15875
4,289,0.02825
4,290,0.01225
4,291,0.006
4,292,0.24325
4,293,0.039
4,294,0.102
4,295,0.0065
4,296,0.015
4,297,0.09525
4,298,0.02575
4,299,0.39925
4,300,0.0255
4,301,0.01875
4,302,0.38875
4,303,0.02525
4,304,0.04775
4,305,0.052
4,306,0.02675
4,307,0.01875
4,308,0.203
4,309,0.0845
4,310,0.0325
4,311,0.1385
4,312,0.06625
4,313,0.521
4,314,0.08675
4,315,0.03325
4,316,0.0465
4,317,0.0145
4,318,0.02325
4,319,0.07425
4,320,0.00775
4,321,0.0085
4,322,0.03775
4,323,0.272
4,324,0.1615
4,325,0.2095
4,326,0.06275
4,327,0.036
4,328,0.31575
4,329,0.06925
4,330,0.08375
4,331,0.045
4,332,0.05875
4,333,0.0525
4,334,0.069
4,335,0.18825
4,336,0.04325
4,337,0.028
4,338,0.1275
4,339,0.042
4,340,0.00425
4,341,0.0565
4,342,0.014
4,343,0.04825
4,344,0.04175
4,345,0.032
4,346,0.019
4,347,0.0065
4,348,0.192
4,349,0.02975
4,350,0.0445
4,351,0.1405
4,352,0.013
4,353,0.03525
4,354,0.143
4,355,0.14075
4,356,0.2395
4,357,0.04175
4,358,0.0325
4,359,0.033
4,360,0.147
4,361,0.021
4,362,0.087
4,363,0.014
4,364,0.15125
4,365,0.18375
4,366,0.19975
4,367,0.06775
4,368,0.16575
4,369,0.021
4,370,0.06825
4,371,0.0465
4,372,0.04375
4,373,0.02175
4,374,0.3885
4,375,0.05575
4,376,0.07325
4,377,0.14225
4,378,0.259
4,379,0.076
4,380,0.01225
4,381,0.1095
4,382,0.06125
4,383,0.044
4,384,0.01275
4,385,0.01525
4,386,0.053
4,387,0.5285
4,388,0.604
4,389,0.2155
4,390,0.0325
4,391,0.042
4,392,0.007
4,393,0.06975
4,394,0.05475
4,395,0.01975
4,396,0.3285
4,397,0.022
4,398,0.01975
4,399,0.01175
4,400,0.007
4,401,0.06225
4,402,0.04275
4,403,0.03725
4,404,0.01325
4,405,0.02875
4,406,0.1475
4,407,0.0305
4,408,0.02575
4,409,0.03
4,410,0.061
4,411,0.03175
4,412,0.52075
4,413,0.0095
4,414,0.19825
4,415,0.2285
4,416,0.0175
4,417,0.1455
4,418,0.067
4,419,0.04175
4,420,0.04025
4,421,0.0125
4,422,0.0845
4,423,0.03225
4,424,0.17425
4,425,0.46725
4,426,0.18325
4,427,0.03375
4,428,0.0245
4,429,0.023
4,430,0.01925
4,431,0.01125
4,432,0.0405
4,433,0.0265
4,434,0.009
4,435,0.0375
4,436,0.05925
4,437,0.0255
4,438,0.01275
4,439,0.82975
4,440,0.07775
4,441,0.03275
4,442,0.042
4,443,0.07025
4,444,0.01075
4,445,0.48325
4,446,0.11225
4,447,0.14175
4,448,0.15225
4,449,0.0965
4,450,0.176
4,451,0.04225
4,452,0.38325
4,453,0.0995
4,454,0.0835
4,455,0.092
4,456,0.00875
4,457,0.031
4,458,0.08
4,459,0.109
4,460,0.04125
4,461,0.04175
4,462,0.0155
4,463,0.04075
4,464,0.4065
4,465,0.18825
4,466,0.03525
4,467,0.0405
4,468,0.3695
4,469,0.194
4,470,0.03225
4,471,0.09125
4,472,0.182
4,473,0.0405
4,474,0.168
4,475,0.0855
4,476,0.01175
4,477,0.0195
4,478,0.10975
4,479,0.08875
4,480,0.01025
4,481,0.118
4,482,0.044
4,483,0.02575
4,484,0.021
4,485,0.02125
4,486,0.01175
4,487,0.02025
4,488,0.01325
4,489,0.00225
4,490,0.4185
4,491,0.07825
4,492,0.00675
4,493,0.17525
4,494,0.01825
4,495,0.03225
4,496,0.035
4,497,0.362
4,498,0.02975
4,499,0.0145
4,500,0.057
4,501,0.01725
4,502,0.0795
4,503,0.10225
4,504,0.11625
4,505,0.075
4,506,0.01225
4,507,0.1045
4,508,0.068
4,509,0.01375
4,510,0.04475
4,511,0.01875
4,512,0.14325
4,513,0.0195
4,514,0.013
4,515,0.007
4,516,0.09975
4,517,0.0715
4,518,0.02525
4,519,0.265
4,520,0.01125
4,521,0.228
4,522,0.03475
4,523,0.039
4,524,0.117
4,525,0.00975
4,526,0.05775
4,527,0.0465
4,528,0.0595
4,529,0.132
4,530,0.0975
4,531,0.1225
4,532,0.18125
4,533,0.05575
4,534,0.00825
4,535,0.0455
4,536,0.1685
4,537,0.03025
4,538,0.04375
4,539,0.009
4,540,0.0705
4,541,0.00375
4,542,0.0065
4,543,0.224
4,544,0.05675
4,545,0.19475
4,546,0.02925
4,547,0.06725
4,548,0.19
4,549,0.03425
4,550,0.06425
4,551,0.062
4,552,0.03525
4,553,0.158
4,554,0.1575
4,555,0.2295
4,556,0.466
4,557,0.122
4,558,0.05975
4,559,0.00625
4,560,0.0145
4,561,0.00825
4,562,0.08025
4,563,0.0315
4,564,0.115
4,565,0.05075
4,566,0.02925
4,567,0.13225
4,568,0.10575
4,569,0.01425
4,570,0.02375
4,571,0.009
4,572,0.01925
4,573,0.0035
4,574,0.041
4,575,0.0115
4,576,0.012
4,577,0.006
4,578,0.0615
4,579,0.024
4,580,0.03325
4,581,0.03775
4,582,0.04425
4,583,0.03975
4,584,0.0645
4,585,0.40925
4,586,0.08375
4,587,0.08875
4,588,0.03675
4,589,0.08775
4,590,0.01275
4,591,0.0075
4,592,0.0245
4,593,0.0045
4,594,0.0635
4,595,0.026
4,596,0.03275
4,597,0.04525
4,598,0.03775
4,599,0.06725
4,600,0.11225
4,601,0.1335
4,602,0.366
4,603,0.24475
4,604,0.15575
4,605,0.047
4,606,0.10025
4,607,0.0185
4,608,0.10575
4,609,0.2825
4,610,0.22775
4,611,0.081
4,612,0.03975
4,613,0.54425
4,614,0.50325
4,615,0.11575
4,616,0.043
4,617,0.01675
4,618,0.049
4,619,0.07275
4,620,0.10675
4,621,0.05025
4,622,0.0195
4,623,0.05925
4,624,0.04725
4,625,0.18625
4,626,0.01775
4,627,0.205
4,628,0.01225
4,629,0.253
4,630,0.042
4,631,0.015
4,632,0.013
4,633,0.006
4,634,0.06125
4,635,0.0135
4,636,0.004
4,637,0.02925
4,638,0.02525
4,639,0.05725
4,640,0.31175
4,641,0.0875
4,642,0.07875
4,643,0.06275
4,644,0.01275
4,645,0.1035
4,646,0.49675
4,647,0.01625
4,648,0.014
4,649,0.0265
4,650,0.0155
4,651,0.0265
4,652,0.0495
4,653,0.012
4,654,0.02025
